用户号,一级标签,二级标签,推荐指数,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号
10869,偏好地区,台湾,1.59208519456,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10869,偏好地区,其他,1.5129183672,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10869,偏好地区,美国,1.42731101968,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10869,偏好地区,大陆,1.35901734562,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10869,偏好语种,法语,1.11781919058,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10869,偏好语种,德语,1.07603123691,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10869,偏好语种,国语,0.948042361853,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10869,偏好语种,日语,0.910515301572,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10266
10871,偏好节目类型,广告,1.02346757722,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好节目类型,恐怖,0.938720144916,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好节目类型,纪录片,0.902189377595,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好节目类型,综艺娱乐,0.900084192672,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好语种,法语,0.763806520434,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好地区,台湾,0.75997320338,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好地区,其他国家,0.699585074347,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好地区,法国,0.691800424291,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好语种,其他,0.683751318767,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好地区,大陆,0.663234137828,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好语种,国语,0.640518723628,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10871,偏好语种,德语,0.595460167545,互动电视,正常        ,20160128,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10605
10872,偏好节目类型,欧美剧场,0.995076328565,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好地区,其他,0.982225749408,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好节目类型,广告,0.951941327169,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好地区,其他国家,0.931310898768,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好节目类型,恐怖,0.920657186548,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好地区,法国,0.895947110774,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好地区,美国,0.891825938071,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好节目类型,综艺娱乐,0.877473934386,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10872,偏好语种,德语,0.514674251837,互动电视,正常        ,20160128,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,11235
10877,偏好节目类型,恐怖,2.19970503537,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好节目类型,大陆剧场,2.18864999701,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好节目类型,动作,2.18586545542,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好节目类型,电视剧场,2.14869121832,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好地区,其他国家,1.41622115695,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好地区,美国,1.35672146302,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好地区,法国,1.35412361847,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好语种,其他,1.31023144643,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好地区,大陆,1.29287436508,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好语种,国语,1.22597543493,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好语种,日语,1.13955156081,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10877,偏好语种,英语,1.10338184017,互动电视,正常        ,20160204,0,,互动59元包-600预存,互动59元包-600预存,20160204,20160204,20500101,11044
10882,偏好节目类型,广告,0.889884276515,互动电视,正常        ,20160203,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160203,20160203,20500101,10780
10882,偏好节目类型,恐怖,0.825404062946,互动电视,正常        ,20160203,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160203,20160203,20500101,10780
10882,偏好节目类型,大陆剧场,0.794242553211,互动电视,正常        ,20160203,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160203,20160203,20500101,10780
10882,偏好节目类型,动作,0.793561450971,互动电视,正常        ,20160203,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160203,20160203,20500101,10780
10887,偏好节目类型,广告,2.94186946307,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好节目类型,综艺娱乐,2.850901386,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好节目类型,历史,2.76330254483,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好节目类型,动作片,2.76274293244,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好地区,其他,1.44689363471,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好地区,其他国家,1.41656254845,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好地区,法国,1.3542302507,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好地区,大陆,1.30277438642,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好语种,德语,1.1606304086,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好语种,其他,1.07588589507,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好语种,日语,0.920840252708,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10887,偏好语种,英语,0.908916706917,互动电视,正常        ,20160204,0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10442
10889,偏好地区,其他,1.18911510973,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好语种,德语,1.17399822053,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好地区,其他国家,1.1260018664,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好语种,其他,1.08992806062,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好地区,法国,1.08399301905,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好地区,美国,1.07780943702,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好语种,国语,1.0055933762,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好节目类型,欧美剧场,0.981662231568,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好节目类型,动作,0.974271554093,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
10889,偏好节目类型,生活服务,0.967963146099,互动电视,正常        ,20160204,0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160204,20160204,20500101,10298
